2267;27347;20674;1052;0.5481790
9792;135220;103563;4469;2.9023870
5789;77979;57570;2608;1.9001240
14970;227391;165371;6751;4.6814130
19364;292728;219115;8619;5.3997430
17635;253160;199316;7911;4.8371210
10590;145955;112936;4759;3.1652270
5287;69502;52283;2475;1.4978020
18999;295350;213822;8490;5.3526710
16703;245193;188132;7548;5.9666720
14040;200003;154994;6341;4.1473630
10598;148725;112629;4789;3.0441220
19511;295847;221726;8682;5.6878050
6946;96218;70552;3173;2.5904150
3733;48442;35384;1759;1.3529120
15208;215846;170100;6825;7.0160990
14376;217193;158551;6506;4.0959730
2751;35199;25131;1298;0.7087720
14935;211778;165825;6731;4.4311520
8854;122538;92280;4024;2.4540390
1710;21063;14919;831;0.4903680
9322;143282;96121;4274;4.8371770
9184;126462;96244;4165;2.4852980
13062;193568;140820;5868;3.5129390
4539;61317;43584;2091;1.4222800
8225;113562;85087;3732;2.2873660
14535;214439;159618;6634;4.2853390
6146;86696;61209;2864;3.0792590
5145;68384;50391;2378;1.7259000
6120;83383;60885;2745;1.9514140
4897;66404;47691;2275;1.3978560
6300;85386;62972;2927;2.6200230
11862;169633;127908;5344;4.1211970
191;1628;1282;87;0.0618340
7410;101909;75273;3340;3.4865170
6790;92044;68447;3104;2.0218890
15310;232469;168919;6968;4.4495640
1257;14899;10649;595;0.4270310
5575;72663;55328;2543;2.6712400
16485;236764;185507;7425;4.7732790
2860;36695;26506;1377;1.2239790
7323;104573;74036;3296;2.2856580
18942;273834;216613;8467;5.6249690
9062;136666;93226;4146;2.5712080
13056;184668;142776;5920;3.8628920
629;6732;4945;302;0.1756260
8812;124304;90860;3982;4.3630010
9673;130809;102397;4332;2.7779130
16795;236365;189911;7586;4.7986490
13713;196684;150426;6226;7.2102470
15797;224264;177287;7088;4.8085250
6165;85078;61340;2847;2.4904770
6653;94797;66358;3049;2.0078990
11793;165733;126953;5322;3.3364300
13080;185735;142694;5906;3.7644890
9349;130644;97598;4274;2.5739920
14069;200033;155219;6421;4.2174530
4136;50970;39984;1930;1.0680330
8395;114026;87422;3796;2.5347420
7887;107156;81452;3547;2.3157790
5554;73352;54327;2521;1.5824550
9484;140408;98186;4288;2.7242480
11094;158850;117533;5011;3.2551800
7764;106909;79560;3540;2.1057610
7446;97310;77098;3383;2.2725610
10303;145297;109156;4683;2.8938000
227;2151;1575;112;0.0449640
18547;279020;209143;8281;8.5439810
7866;106195;81150;3630;2.1817060
9623;133595;101227;4369;2.7376160
6056;82206;60605;2735;2.0916470
4792;63135;46644;2221;1.4702930
918;10206;7523;421;0.3690110
18263;262869;208026;8195;5.0546800
14907;221697;163524;6764;4.1307970
13907;197493;153384;6296;3.8640110
13557;202968;147210;6095;4.3719460
5983;79892;59498;2742;1.7627860
13353;191132;146407;5963;3.9956230
9083;121809;95399;4099;2.4620510
12177;173234;131968;5526;4.0708710
1904;21932;17025;879;0.5983280
14685;211739;162576;6654;4.1728600
15127;221641;167744;6802;5.1573830
10124;153135;105934;4533;3.2570440
5969;83325;59272;2738;2.4511950
4108;51916;39576;1900;1.7046960
4058;51707;38966;1862;1.8829890
14267;201243;157710;6493;4.1020260
14544;205901;161563;6528;4.4503260
16077;235199;179891;7204;4.8114450
13173;181184;144694;5990;3.7281900
17934;262914;202324;8039;4.9188050
10744;153141;114170;4801;2.9461330
4206;60332;40100;1961;1.5363760
1383;15505;12181;649;0.4252260
3393;44182;31886;1593;1.0136830
17170;246825;193964;7701;4.7689010
9280;128003;97086;4107;2.4669810
14587;230513;158725;6580;4.3562580
11899;164912;129477;5332;3.2465220
12322;175211;134301;5598;3.4234430
1272;14074;10832;594;0.3475950
10566;144493;113277;4750;4.9577080
10611;152864;112481;4763;2.9012100
3099;42121;28373;1444;0.9287130
4795;65686;46833;2193;1.5703390
6499;89761;64737;2977;1.7871110
9697;134870;102196;4398;2.6706460
158;1366;1044;75;0.0402970
17609;259490;199030;7839;8.5605360
8139;112434;83611;3736;2.2540460
8032;114046;82148;3658;2.1820820
10921;158220;115391;4921;2.9810720
779;8477;6226;353;0.2090310
3037;39295;28026;1442;0.8410030
16688;254291;185769;7522;5.3549650
18367;273968;207018;8197;15.9817510
11141;154720;119448;5013;4.6199080
14857;219360;163345;6611;4.2483030
12368;174868;134454;5621;5.4195610
7899;107776;81348;3514;4.1221850
9027;132117;93679;4081;2.7930340
17544;258306;197154;7909;5.5819960
5749;78349;56903;2620;2.0780470
343;3076;2552;158;0.0746400
9605;131615;101447;4276;2.5749340
16134;238151;179874;7258;4.5823250
7288;97220;74858;3311;2.2146690
13415;197598;145897;6102;5.3076370
18937;287277;214014;8338;5.3638010
10297;150710;108872;4667;2.8280320
8883;120004;93232;4076;2.9249290
1974;24097;17704;905;0.6186530
18085;266194;204520;8107;5.3088520
15151;218406;168070;6824;4.1764760
14891;214451;165686;6761;4.1434070
11312;156746;122077;5103;4.1829570
3068;39058;28375;1434;0.7720860
9048;133028;93520;4097;2.8175410
3294;41529;31099;1542;0.8751920
8932;124948;92868;4050;3.4049620
16386;242116;182436;7345;4.5789650
18290;272912;206829;8252;5.6647500
6068;84637;60309;2701;1.9130620
18323;265051;207738;8182;5.6598330
17150;253536;192566;7688;6.6663160
17398;267619;195009;7794;5.0236870
6205;84808;61731;2852;1.7846600
3505;44580;33277;1615;0.9395820
13617;200523;147596;6113;3.7946640
8727;133109;89271;3949;2.4479000
7969;112729;81619;3666;2.1369740
8338;117923;85969;3760;4.1842380
18412;291073;206911;8236;5.5928000
11856;173311;127637;5365;3.5036970
8832;122008;92309;3972;2.3697160
19373;290728;219610;8637;5.7575280
10794;155609;114882;4835;2.9601880
14850;209839;165406;6694;4.2284530
14974;221699;164646;6785;4.7591030
16199;234312;181519;7332;5.0324270
1599;18820;13863;752;0.3954660
6777;93585;68377;3132;1.7866630
12494;188848;134589;5607;3.8278120
4538;58050;44220;2061;1.2028370
17901;290491;199072;7944;5.4664770
17219;244903;195415;7745;7.8504950
10965;155374;116218;4909;3.7014580
15814;233354;175829;7168;4.5791220
16779;252479;188044;7589;4.8082570
15161;228970;167594;6859;4.4107510
6107;84908;60222;2758;1.6505780
13293;190242;145166;5986;4.0723550
7199;97235;73702;3293;1.9104040
13258;190626;144326;5946;5.7718810
6170;84906;61474;2844;1.6210820
13357;196493;145889;6038;4.3354400
11521;161385;123894;5110;3.4786810
8580;116871;89023;3860;2.3522290
16556;246408;185105;7436;4.9201270
14009;209444;153232;6369;4.0361800
12866;184519;139814;5835;3.8893800
12284;177122;132489;5572;3.4312390
16486;237826;184442;7395;4.6622310
16421;235794;184334;7344;4.8828290
12450;183075;134474;5627;3.5898220
6209;81468;62506;2839;3.1756280
18540;281122;209036;8128;5.0689220
19133;279358;218563;8607;5.6094150
4433;60523;42552;2071;1.2183810
174;1440;1148;79;0.0347640
4162;54921;39893;1922;2.1627860
11425;163204;122827;5175;3.3190810
11916;174570;127362;5397;3.3011330
17877;271087;200981;7970;5.1111270
12610;176818;137497;5754;3.4775420
17266;259296;194237;7772;5.2631850
12413;174533;135208;5631;3.7125920
10481;147716;110945;4723;2.9385170
2563;32207;23345;1195;1.1818820
17791;268676;200260;7939;5.0620070
7829;109517;79762;3549;3.8355380
18163;265056;206057;8137;5.1956150
9733;136511;102305;4421;3.0268200
9585;133798;100826;4307;4.9709730
7777;105715;80192;3525;2.2729610
5867;79256;58116;2711;1.8077790
15358;215959;171811;6931;4.4081220
18944;281040;215554;8432;5.5146010
2393;30000;21771;1128;0.6001970
79;617;450;34;0.0239710
10379;144911;110883;4674;2.7567900
4983;66105;48790;2312;1.2706650
3303;42737;30896;1487;0.8387980
9060;127058;94191;4107;2.6956180
17820;255935;202584;8023;5.6934600
18610;276106;211246;8364;10.3304130
6541;87076;66206;2950;1.8591650
13025;187491;142419;5855;4.0443710
3163;40728;29442;1449;1.3576230
7997;114707;81520;3655;2.3151020
14210;207949;156317;6491;4.1446360
10190;148286;107513;4633;2.7308730
1568;18594;13891;723;0.3806920
15859;229856;176777;7182;4.6295990
12992;191518;141243;5896;4.7207590
307;2708;2150;155;0.1146970
6332;85597;63204;2863;1.7983460
2130;26778;18969;1005;0.5734410
17182;250121;193596;7740;6.1203750
18117;266008;205624;8057;6.3678050
15362;226625;170359;6891;4.5392970
16203;234763;181357;7303;5.6592470
2416;28571;22360;1113;0.6474240
7802;109630;79981;3586;2.0848960
18512;270917;210136;8258;5.4026170
9906;135113;104626;4451;4.1097700
296;2681;2097;139;0.0625140
15561;220635;174010;7055;4.1948340
7407;102747;75186;3387;1.9853920
6756;90684;68576;3095;1.8324800
2783;34920;25919;1287;0.7290590
5910;78224;59039;2731;1.6155080
4485;62768;42943;2082;1.2490440
4227;56460;40609;1947;1.2722030
7324;108930;73440;3291;2.2303350
2590;32181;23797;1175;0.6842220
4546;60382;44035;2115;1.7563950
12579;180953;136386;5677;3.4509530
9783;133688;103139;4395;2.8153220
7729;107308;79401;3537;2.2424070
16373;240520;183011;7358;9.1162600
18284;290876;205499;8126;5.2341170
19941;294546;229304;8825;5.6490680
10830;157346;115206;4885;2.9238730
3472;42888;32775;1606;1.3845310
1521;18227;13156;725;0.5937590
11605;160373;125803;5204;4.1064820
2826;34662;26085;1303;0.7283920
17159;267538;191427;7695;5.1419610
19000;268820;218575;8441;5.4131700
9994;141913;104896;4475;2.7155270
15248;218507;169886;6938;4.4464490
8394;121267;86271;3843;2.2155550
12918;190792;139645;5887;3.9991830
11369;170298;120259;5189;3.2069290
15365;228124;169710;6975;6.6945400
12792;177481;140097;5769;4.4329530
6024;83754;60058;2835;1.6025390
4648;60152;45174;2179;1.2452890
3748;48960;35305;1724;1.3968650
9069;120143;95698;4054;3.5503110
9051;122747;94952;4112;2.6026220
15989;237947;177033;7226;4.4754110
4931;64236;48265;2299;1.2931670
7385;98782;75668;3336;1.9739090
14562;209589;161260;6574;3.9693970
14574;211720;160807;6659;7.4504780
9640;135603;101462;4340;2.8275340
12799;181653;140003;5827;3.6691420
12182;172591;132003;5411;3.6706350
1954;26018;17205;907;0.5350060
15651;238649;172540;7048;4.9262400
19812;283505;229134;8806;5.6210880
2097;25710;18764;1012;0.4993310
12268;190568;131561;5508;20.8507500
12727;174878;139358;5799;3.5447320
7886;108862;81060;3580;2.9352560
15165;228667;166488;6856;5.5110380
19222;291749;217729;8578;7.0664460
7020;94040;71541;3221;1.8857790
12741;185023;137957;5770;3.7796420
12258;176206;132318;5543;3.7245780
8901;121026;93327;4083;5.0524410
16422;238072;183941;7349;4.7090410
12212;167486;133190;5481;3.9158460
11997;179025;128148;5385;3.6401590
19100;294343;215288;8524;5.2395050
2854;36068;26303;1336;0.7651430
18664;281113;211071;8331;6.3583510
13913;204747;151801;6283;4.0815320
12476;176958;135631;5545;3.7221900
4210;58359;40163;2018;1.1323680
18297;275832;205616;8122;5.8446220
10503;157561;110196;4707;4.6655770
44;231;243;16;0.0071580
16701;240502;187881;7515;8.1755580
10241;143503;108372;4613;2.8376750
1921;24399;16789;931;0.4893170
13330;196613;144483;6079;3.8331500
19786;288229;227168;8761;5.5797580
12085;173352;130260;5454;3.5070460
13993;214664;152178;6312;4.6188900
10408;146666;109765;4692;2.9088020
14264;207102;157295;6463;4.0427590
13260;191603;144794;6008;4.7482080
16191;233179;181839;7247;9.2208970
12199;174289;131732;5546;4.3085630
11352;163812;121320;5080;3.1817310
8441;122756;86586;3827;2.2857180
16463;246023;183361;7365;5.7921740
12083;169481;131065;5418;7.7949220
6955;101187;69781;3199;2.0265430
825;8798;6779;392;0.1776110
9616;139712;100341;4372;3.0621370
11652;163254;125988;5248;3.2642050
15063;221778;166962;6840;14.0290060
18439;280104;208316;8284;5.4533110
10328;150711;108316;4657;3.6526690
2280;29189;20729;1089;0.6841320
17353;246108;196730;7733;4.9767490
2618;33328;23974;1262;0.6614570
18659;284973;210796;8350;5.4328310
6815;93356;68597;3111;1.8190060
18245;273533;206000;8156;5.0815660
13248;189181;144095;5915;5.1318810
968;11528;7922;467;0.3321410
8505;125193;87691;3906;2.8489550
19520;293401;222744;8698;5.4209520
9925;148034;103894;4487;2.7884720
7132;94832;72738;3337;1.9105610
14236;198424;158015;6413;4.0774940
15572;221602;174264;6970;4.3575200
15222;223770;168570;6879;4.5878750
6198;84568;62135;2861;1.6179110
3954;50733;37596;1857;1.0720790
544;5374;4206;265;0.1258340
6306;87474;63049;2879;1.6687310
3599;46340;33943;1661;1.3510400
6950;94808;69956;3160;2.3222570
10931;156846;116170;4918;3.1262170
10747;150915;114577;4772;2.9268580
13287;200032;143899;6027;3.7622540
12645;183441;137408;5687;3.5108260
14474;206521;160350;6549;4.9049710
8863;126308;91844;3988;2.4894130
713;7262;5755;339;0.2000900
800;8460;6352;379;0.1835890
6965;92808;70806;3216;2.0923980
5466;75692;53765;2497;1.7029440
14152;207829;155116;6380;4.1089470
19769;291785;225616;8785;5.4652610
10383;146334;110069;4696;5.1025940
16813;244234;188501;7542;4.6638970
7649;107485;78039;3416;2.3548790
5315;70226;52319;2400;1.4748580
12274;170507;133767;5517;3.5745010
15048;218697;166720;6732;4.3582790
6131;81067;61479;2795;3.2571960
14742;216174;163384;6680;4.1899710
5764;78539;57102;2662;2.7294400
17945;268448;201583;7972;5.0384930
2447;29873;22466;1146;0.7634780
17667;260680;199277;7933;4.8341330
1894;23601;16754;881;0.4941450
6385;86737;64039;2875;2.1882270
14317;206985;158003;6444;4.1130810
15655;224675;175734;7046;4.6623950
8101;112794;83420;3680;2.3172170
1552;17733;13590;730;0.5268620
14018;204996;153451;6362;3.9809330
821;9525;6590;372;0.2446970
3724;48063;35336;1711;1.8573470
18931;280213;214808;8452;7.7735930
17681;263065;198093;7853;7.4567820
16171;237404;180597;7309;4.5016390
5837;79142;57889;2718;1.5156830
19551;295992;222229;8701;6.1746120
7551;99453;77884;3455;2.4521120
3798;50438;35658;1776;1.0841510
17854;271356;200650;8001;5.3395620
2963;38108;27279;1405;0.9130150
14566;209171;161348;6629;4.2294970
798;8301;6503;373;0.1686910
18487;286370;208909;8281;5.1921770
2558;31588;23843;1199;1.1161720
16761;244528;188219;7527;4.6826910
12849;186139;139342;5762;4.3215910
10202;142323;108085;4645;2.7718580
19188;284017;218517;8499;5.4274020
9657;137842;101481;4367;2.9277640
1203;13818;10067;557;0.4195870
6517;89789;65270;3009;1.7513410
10594;149095;112304;4723;2.8610680
16806;251928;188062;7534;4.9831580
17291;254084;193780;7800;4.9611550
15696;222542;175521;7053;4.6226760
1324;14889;11361;654;0.3329290
3953;50055;37915;1799;1.0147040
3545;44446;33622;1594;1.1320790
14819;211709;164563;6695;4.6441980
13168;203441;141860;5949;5.6974790
12317;188295;131391;5565;4.1790110
2970;38556;27539;1374;0.9588260
4526;56449;44592;2083;1.1883260
9293;136114;96943;4250;2.9853960
18817;282192;213411;8480;7.2003550
8918;119477;93870;4029;2.4824030
1393;15672;12002;675;0.4310100
16167;234626;180788;7241;5.1972190
11940;175623;127892;5436;4.5134090
4531;62229;43321;2053;2.1915440
17132;254813;191465;7708;8.9505300
8586;116021;89589;3902;2.8507410
8689;117640;90544;3959;2.4535330
3541;44923;33789;1628;1.7488090
9992;145588;105252;4588;3.2335070
12656;176383;137981;5703;4.1050310
19886;304824;225032;8917;7.2398270
303;2732;2170;144;0.1332240
5179;66331;51214;2337;1.3163630
7312;106750;73945;3352;1.9876290
236;1958;1655;103;0.0429880
14726;223303;161239;6699;4.5056020
986;10516;8240;461;0.2422360
17149;255663;192205;7654;5.0336040
11970;162984;130126;5381;3.5751640
14770;218415;163320;6677;4.3050760
2219;29105;19824;1072;0.5627000
6439;86204;64794;2968;2.1919680
13105;187202;143934;5995;4.9106620
1160;13256;9650;561;0.2832200
8089;112895;83361;3667;2.4575100
11047;168509;117228;5006;3.1912680
4889;65751;47652;2315;1.2742000
6770;90654;68634;3072;1.9062570
14385;209158;158450;6532;5.3731790
7327;104377;73604;3331;2.2652550
12858;188575;139671;5833;3.6995210
4401;58076;42389;2016;1.5480750
10999;155293;117118;5035;3.3054300
2843;37649;25884;1308;0.7359340
15764;230126;175950;7043;4.7993990
946;10450;7829;445;0.3725650
4781;62881;46637;2186;1.2301100
856;8980;6984;406;0.3237570
6810;91704;69076;3113;2.9765230
182;1555;1207;83;0.0687030
16914;247536;189227;7599;4.6454420
10993;156209;117028;4852;2.9188700
6169;81683;61771;2792;1.6887130
12039;173817;129727;5381;6.0192050
8112;113386;83246;3658;2.3530010
263;2268;1834;117;0.0542200
12647;173466;138726;5674;3.5760410
19862;302345;225858;8804;5.7545360
16539;251422;184102;7417;4.6022710
14231;204180;156977;6418;3.9646930
12222;172736;132345;5566;4.3323650
11654;171113;124548;5227;3.3841700
16962;244243;191250;7659;5.0104530
13736;194011;151134;6177;4.0693270
9821;141862;103313;4442;3.1934760
670;6862;5307;303;0.2408640
2750;34542;25335;1304;0.6685580
14480;209528;159097;6554;4.7560680
14789;208003;164232;6695;4.0518340
16998;268222;189292;7648;4.7914020
9050;128892;94085;4082;2.6670440
16155;239826;179713;7254;4.8408970
7846;108466;80633;3536;3.7337630
17998;266381;203617;8066;6.1443790
17714;263565;199524;7937;5.1391570
3147;40939;29256;1472;1.0085990
19082;270115;218779;8442;5.4351250
5375;73094;53096;2497;1.9909770
16493;237948;185479;7465;4.7134390
14308;206853;157346;6509;4.1897670
74;565;438;40;0.0136250
4279;55398;41111;1956;1.1057780
15647;241444;172685;7019;5.1063850
5582;73465;55268;2517;1.5052360
9667;148479;100150;4367;2.7628750
6634;88424;67088;3058;1.7020000
3259;41905;30708;1539;1.4057910
14149;205808;155717;6397;4.4624210
914;10336;7479;435;0.2131420
9908;140299;104378;4415;2.9367370
12704;183198;138073;5730;3.7337660
2253;27232;20503;1065;0.5585240
6543;86354;66004;3010;1.9074210
644;6455;5143;303;0.2506700
15132;224636;167881;6822;4.2214490
1193;13299;9959;559;0.4026980
10094;138976;107185;4635;2.7007160
1298;15207;11061;601;0.3137990
850;9541;6719;417;0.1854920
271;2426;1914;114;0.0530580
10907;161686;115531;4906;3.6749660
11192;166450;119167;5034;3.4639250
14345;216808;157509;6510;4.1644020
8087;110097;83664;3710;2.4339830
17726;269992;199015;7975;6.2063330
19398;297574;219407;8668;5.6598640
8949;129825;92902;4090;2.5709040
9336;133872;97622;4263;2.8048670
7965;110730;81154;3627;2.5360940
12081;180018;129606;5354;3.5090040
4977;63357;49173;2276;1.5825570
15654;222877;175397;7170;4.5499380
17833;289464;198603;7963;5.1948320
18250;288148;204718;8140;5.5666300
10;30;37;4;0.0017150
4171;53899;40220;1942;1.0823070
18431;268370;209186;8201;5.4801830
2568;31571;23633;1227;0.6363780
5656;78187;55832;2635;1.8393630
4157;53888;39962;1921;1.9281150
6065;82563;60416;2811;1.7011250
16763;253087;186714;7542;5.7994490
14868;227842;162292;6783;4.2685400
18459;268335;210029;8204;5.9358140
14320;202953;158938;6461;4.0631940
18388;283441;206798;8259;5.2584840
17993;256824;204865;7980;5.9199580
15864;230792;176773;7164;4.3695180
4496;61935;43350;2086;1.3255880
18909;289105;214438;8467;5.2574260
17172;249996;193298;7704;4.7897550
2265;26553;20847;1063;0.8622030
8474;113713;88367;3829;3.7217940
19310;291499;218860;8639;7.8485650
13372;194096;145494;6056;3.7865080
12036;177010;129579;5423;4.3950780
14665;211359;162051;6593;4.2505650
17547;256450;197777;7928;4.9059990
16601;245098;185141;7418;4.8192980
17137;250353;192846;7735;4.8962800
275;2832;1867;142;0.1015950
15306;220645;170073;6900;4.2704320
14528;207589;160556;6624;4.5706420
1991;24278;17856;915;0.5160500
5978;78350;60071;2752;1.6340690
3929;50889;37300;1823;1.2442940
17959;260142;203779;8089;5.3567590
7856;111126;80129;3499;2.8853960
10527;141805;113011;4847;2.9293260
13902;196044;153227;6271;4.2949660
2626;33915;23765;1203;0.8406250
756;8139;6066;364;0.1727300
6912;90133;70778;3194;1.9044560
17393;254783;195972;7811;5.1483850
2689;36979;24403;1272;5.0903900
4435;58264;42447;2056;1.1722260
2305;30296;20613;1097;0.8196590
9236;132414;96141;4162;2.5789350
18979;277341;215754;8462;6.3162580
12827;183926;139604;5839;5.4541330
19474;287639;221582;8632;5.5880040
12384;183914;133500;5639;3.7889730
8996;126284;93774;4094;2.5080420
5669;78757;55836;2647;1.4953470
16578;243466;185354;7478;5.0547240
1032;11466;8679;494;0.3543300
7356;104154;74382;3352;1.9545550
18842;266817;216021;8392;5.8933220
14271;201557;157942;6470;5.4188460
6268;83776;62682;2907;1.8686030
13376;203455;145244;6033;3.7148360
17713;262116;198917;7909;5.1279860
5385;76001;52753;2517;2.8820910
15335;226090;169342;6893;4.7637290
15412;227844;170628;7004;4.2338780
12255;176680;132483;5518;3.9593800
16409;242593;184363;7443;7.2022230
6071;83395;60033;2825;1.7198350
13626;190010;150340;6168;3.8761740
1628;18461;14272;791;0.4023360
7305;101467;74172;3331;3.1792960
546;5311;4233;260;0.2045500
10753;148962;115194;4817;2.9011070
1916;23198;16974;875;0.5606110
3860;51275;36242;1810;1.5189270
8113;110176;83917;3728;2.4759830
12643;192333;135739;5730;4.1545420
261;2291;1788;129;0.0868180
8168;118085;83869;3738;2.6703430
19967;302356;228436;8917;7.4708600
4887;62809;47613;2218;2.2696460
6494;91152;64848;3003;1.7314990
12295;174591;133053;5520;3.6016200
1893;21127;16886;910;0.4742650
2377;28898;21736;1123;0.6314870
14249;201917;157610;6423;3.8412320
1409;16384;12343;663;0.3628930
19704;290573;224860;8742;5.8042500
15042;224373;166642;6829;4.3723500
5508;71395;54744;2507;2.6335150
9368;125105;99445;4223;2.8314900
8384;113854;87189;3770;2.2679220
7727;104962;79878;3542;2.6208410
14730;222506;161968;6628;4.4024380
8023;110371;82424;3653;3.4565670
6786;90173;68739;3116;1.8566400
2523;30443;23159;1188;0.7230220
14839;208850;165151;6643;7.3438690
18451;266683;210064;8271;5.0559410
13798;197774;151692;6167;3.8311640
19806;291602;226878;8828;7.0847630
2931;36427;27395;1384;0.7746360
5992;83267;59611;2706;1.6132690
15773;226805;176199;7113;4.8156330
10540;159731;110357;4726;4.1155170
19437;298446;220157;8617;6.2271270
9789;141377;102649;4424;2.7002070
9958;140836;104817;4475;2.7016430
17220;262453;192909;7793;9.2686550
10051;146504;105070;4493;5.3122820
16618;245981;185342;7537;4.6840700
895;9465;7274;422;0.2625440
10691;152805;114141;4870;3.1790430
8219;121391;84050;3737;2.2630590
13207;197249;143924;5993;4.0731520
10807;153526;114887;4876;3.0927580
11265;162651;119968;5088;3.1933730
14681;204684;164224;6622;4.0535440
17846;259956;201913;8051;4.9444720
9093;128325;94617;4144;2.7250790
7471;102316;76026;3407;1.9698550
17402;269294;195354;7799;5.1166050
12766;180080;138937;5797;3.6083940
19697;294547;225036;8727;5.7957480
11876;174121;127602;5326;3.4156880
4307;54917;41635;1977;1.2107610
16414;241656;184137;7366;4.8933330
3683;49617;34387;1737;1.8917960
14674;217906;161320;6557;4.2883450
17361;255428;196692;7735;8.7748130
7921;110038;81360;3581;2.1594620
7255;105963;72923;3291;3.5727690
3581;46443;33642;1623;1.5888820
4850;61700;47589;2204;1.2893780
1558;18026;13481;718;0.3780960
1537;18081;13360;705;0.3656970
15163;219814;168284;6760;4.2159250
7479;100307;76767;3432;2.1120670
8020;112604;82212;3647;2.1814000
5791;77916;57336;2651;1.7676350
2643;33742;24406;1229;0.7315850
7817;108659;80109;3537;2.1219190
5083;68842;49751;2339;1.5450840
18691;274946;211581;8304;5.7046770
15422;223193;172162;6976;4.1670150
12247;180079;131832;5495;3.7352690
11267;156970;120686;5149;3.2109220
4696;61706;45532;2122;1.2127330
5185;70067;50618;2400;1.4029190
14821;219401;162456;6629;4.1089570
17921;270947;201403;8075;5.2536170
2821;34457;26091;1341;0.7962270
10864;157431;114846;4957;4.5434180
2151;26940;19122;1021;0.7730570
15091;227562;165289;6776;5.3090500
9238;135031;95217;4190;3.4043420
14024;199922;154278;6324;4.0266260
3986;52430;37447;1874;1.0221740
502;4975;3804;240;0.2160360
11685;172965;125249;5229;3.9527800
18314;269821;207324;8160;4.9063160
14291;209150;157146;6479;3.9490670
12167;181101;130920;5450;3.3469310
8514;113624;89091;3919;2.4979360
18802;276410;214279;8412;6.3198480
6920;93473;69880;3164;1.8141800
6821;96685;68737;3118;1.9547540
16204;248514;178693;7247;6.0539970
7328;99328;74827;3386;2.0163780
10852;147514;116792;4896;4.4478790
16656;239692;187717;7476;4.7740210
19626;282568;225296;8614;5.6655650
9205;129363;96522;4147;2.4798030
12328;180183;132963;5617;3.4126700
3466;46491;32391;1583;0.9544880
5976;82387;59511;2732;1.8275550
226;2006;1569;112;0.0455350
3302;41631;31056;1525;0.9397930
11491;166442;122605;5169;4.2566080
5596;71469;56025;2566;1.6038970
11771;166544;127012;5285;3.3855800
2958;38495;27141;1403;1.2385400
5447;72371;54037;2534;1.5372070
1852;25142;16139;862;0.5113640
10750;149568;114984;4823;2.9876180
1948;23046;17454;914;0.5093190
5807;77712;57579;2722;1.4790230
9899;135826;105069;4471;3.4227880
13692;198874;149957;6116;4.4743730
17514;257328;197569;7829;7.1763970
14647;222152;160459;6608;4.0384120
9046;129614;93499;4084;2.6807160
7778;111454;79374;3514;2.0726990
16687;258515;185277;7564;9.2415170
17258;250505;194721;7770;4.7530860
4164;55445;39802;1941;1.5031200
5038;67070;49386;2325;1.4697400
4033;54597;38601;1853;1.0791810
11354;165562;120844;5101;5.2508320
5999;89040;58888;2793;1.6208460
3901;51305;37191;1818;1.0447290
15244;227396;169041;6889;4.3915770
3123;37623;29367;1475;0.7575510
3881;49910;36873;1873;1.7042630
10337;147472;109045;4584;3.1087320
9232;129925;96471;4159;2.6410150
18338;271226;207058;8285;7.3106630
3960;50364;38017;1831;1.0154080
2806;34510;26168;1296;1.1218960
8466;133751;85758;3835;4.9515210
6980;95643;70499;3183;2.0481500
9982;144362;104720;4530;2.8600800
14261;205391;157095;6421;4.2148650
9701;133310;102910;4361;2.7729390
15878;231369;176546;7138;4.3523340
7368;100591;75175;3318;2.2426980
17927;263149;202945;7979;5.4106720
934;10905;7687;426;0.3794390
494;4972;3696;232;0.1009270
15102;214634;168507;6802;4.4388510
16677;256590;185102;7544;4.9358250
15191;227804;167752;6859;4.6693090
2744;36947;24861;1285;0.7522020
10944;151908;117368;4964;3.1904630
137;1055;829;71;0.0255230
4741;61474;46326;2187;1.2492590
2137;25276;19232;994;0.8451230
3856;51186;36850;1782;1.3911050
7391;104404;75094;3331;2.3146940
8766;118050;92028;3943;2.2865250
18347;277360;206415;8187;6.0439840
839;8613;6965;397;0.1885290
17594;251422;200225;7897;5.4482520
10595;148470;112789;4741;3.0817440
16403;244846;182963;7465;5.6771560
3928;53707;37121;1778;1.0717550
11738;163286;126727;5320;3.2033360
15394;241208;168423;6876;4.7058170
6263;85773;62728;2901;2.4716730
10772;152507;114627;4860;3.3366590
16526;242934;184631;7414;4.8059340
16560;242980;185275;7428;4.8507230
784;8162;6331;374;0.2327770
1504;18043;13002;691;0.4880920
11726;162735;126610;5291;4.6880200
2040;25379;18137;985;0.6023760
1676;19368;14507;775;0.6278480
3607;48156;33880;1706;0.9144120
16924;242668;190823;7599;5.0426690
16831;248167;187776;7571;4.6040580
14268;235429;153474;6385;4.3612580
18625;269304;211606;8357;8.2644070
2412;30026;21936;1122;0.8720400
5923;80389;58612;2691;1.6735900
17564;263632;196856;7864;5.0155410
9264;126455;97198;4134;2.7243260
11108;158742;118143;4983;2.9701380
19576;282004;225033;8748;5.8704760
8839;124059;91433;3950;2.3753840
17461;280003;193809;7784;5.1579170
17697;267220;198584;7904;5.4447260
6017;86983;59464;2806;1.6234660
15309;234012;168489;6863;4.9695420
17299;248438;195076;7762;4.9894310
375;3622;2737;191;0.0793090
9632;135494;101163;4362;3.0128600
