4;822;6373;437;511;1;58;123531;102528;10056;89028;32397;1;1693262;1699634;5.1659850;3.0251710;102.1690880
13;606;14927;638;2987;5969;1;37850;52776;16422;345953;294693;1;37850;52776;2.1041280;15.7620200;2.0681680
6;756;5777;137;464;1;58;61535;40385;7082;72192;12129;1;544180;549956;2.3468700;1.7207690;38.4435660
10;509;5717;393;459;1;73;93226;73856;6898;71623;14808;1;1403385;1409101;3.3423990;1.6449560;59.1457460
5;598;19531;914;251;1;322;258861;150901;30790;286899;71112;1;11156736;11176266;11.7696760;9.4087740;697.2726900
7;156;4775;887;2;191;5368;60119;18075;6272;61844;18939;1;2197189;2201963;1.3963280;1.4570250;52.2986660
4;134;18849;690;242;1;307;218765;118946;28484;283996;122331;1;8306666;8325514;3.8462400;6.0470380;177.4564680
1;954;12523;784;7514;1;4;25044;43826;16382;165776;248664;1;12522;25044;3.5265610;15.0347420;1.5468250
8;651;14813;15;475;1;94;91504;32376;16396;192608;24708;1;220189;235001;3.1248230;4.6069740;14.4750240
11;251;3817;869;765;121;29;89615;87715;5160;54104;54060;1;544626;548442;2.9413800;1.8608150;18.1892000
13;929;13957;789;2793;5581;1;44440;58396;16420;322326;273891;1;44440;58396;3.5584530;19.6234300;2.8007760
1;89;17095;14;10256;1;4;34188;59828;32766;236696;355044;1;17094;34188;0.8826200;6.6857810;0.4287920
19;472;855;321;512;1;4;1708;2988;1022;7800;11700;1;854;1708;0.0967470;0.4075120;0.0548770
2;921;16678;277;535;1;163;156967;123994;20430;243755;255795;1;2675945;2692622;10.0152780;15.7324760;226.2052950
3;203;11347;361;364;1;154;118702;67895;14556;171600;110976;1;2627547;2638893;2.7392670;4.0810220;63.1227890
8;972;5622;232;451;1;67;68903;50132;6640;68490;12567;1;857177;862798;3.0106570;1.8726700;57.7356780
5;222;1578;231;317;1;22;32764;30224;2120;17386;5304;1;202081;203658;0.8185230;0.4081260;4.8137260
4;571;8539;830;274;1;153;143072;104902;13042;124462;49905;1;4117756;4126294;5.1687860;4.0352520;205.2864310
16;329;2014;887;1208;1;4;4026;7045;2046;20254;30381;1;2013;4026;0.2610800;0.9960380;0.1249090
16;784;16806;668;10082;1;4;33610;58817;32766;233334;350001;1;16805;33610;3.9675550;19.0358310;1.7783670
2;189;7826;923;627;1;67;149279;131195;9954;113178;111213;1;3529622;3537447;3.6467320;3.0774220;85.3437650
18;58;12002;76;12002;1;1;12001;24002;16382;152934;229401;1;12001;24002;0.3094650;3.8167050;0.2976980
2;213;19840;28;636;1;277;197330;114651;22342;329290;303456;1;442584;462423;4.2929540;8.7445690;11.8498280
3;522;14076;347;452;1;151;135525;76265;23800;215031;146568;1;3238754;3252829;4.6097650;7.9161070;171.2497020
19;218;13578;338;8147;1;4;27154;47519;16382;178734;268101;1;13577;27154;1.1483690;6.2070570;0.6507260
7;698;19756;239;254;1;295;177548;66946;24292;271170;39468;1;3247168;3266923;5.8600270;7.1726210;244.9762650
20;449;10056;443;6032;1;4;20110;35192;16382;127528;191292;1;10055;20110;1.5204730;7.3979120;0.7467330
11;688;15157;862;1214;69;81;354857;219312;20118;360587;236475;1;2610652;2625808;14.4589350;15.8664310;119.2686020
13;140;14943;52;2990;5977;1;14942;29884;16438;614670;295008;1;14942;29884;0.6775150;10.4082130;0.5801450
1;27;4865;554;2918;1;4;9728;17023;8190;57346;86019;1;4864;9728;0.1538300;1.0578100;0.1228870
4;192;3000;349;2;300;4099;35479;13240;4856;36560;13962;1;608031;611030;0.8808470;0.9117810;14.3344110
9;439;3963;753;2;159;4512;49089;15060;5326;50607;15819;1;1539127;1543089;1.4536830;1.3782920;58.3025110
16;191;8876;410;5324;1;4;17750;31062;16382;113560;170340;1;8875;17750;0.6536310;3.9405180;0.4083540
5;642;10978;504;353;1;148;140681;91855;16244;150204;34176;1;3497913;3508890;5.1302200;4.5539970;206.6331080
2;488;5723;956;2;183;7199;77541;76926;9474;79813;79197;1;2511777;2517499;3.4712310;3.4994510;106.4475050
17;581;16309;167;9785;1;4;32616;57077;16382;212434;318651;1;16308;32616;3.0790920;14.0918330;1.3922350
11;335;127;43;77;49;1;1099;1225;152;957;1044;1;1099;1225;0.0607660;0.0617660;0.0553310
11;134;6646;660;1330;85;36;143654;125408;9844;110530;97581;1;826995;833640;3.1314870;2.6776690;18.3232710
20;96;18017;946;18017;1;1;18016;36032;32766;248034;372051;1;18016;36032;0.5319870;6.9408880;0.5318030
17;373;79;17;47;1;4;156;272;126;448;672;1;78;156;0.0085940;0.0243510;0.0046910
6;459;1254;853;252;1;25;46413;43973;2038;16519;8079;1;310473;311726;1.7257790;0.5872040;12.9162940
13;978;3935;92;788;1573;1;12541;16475;4110;51617;65475;1;12541;16475;0.8200800;3.6611950;0.7480330
1;763;16034;437;9620;1;4;32066;56115;16382;209766;314649;1;16033;32066;3.5666000;15.9235530;1.6483620
20;648;14207;950;14207;1;1;14206;28412;16382;185216;277824;1;14206;28412;1.2960540;12.6872660;1.3236040
9;433;12218;49;392;1;94;82197;33686;16202;158766;24738;1;483176;495393;2.7148000;3.6966040;21.0920820
19;824;4222;252;4222;1;1;4221;8442;8190;50046;75069;1;4221;8442;0.4503430;3.8157240;0.4035460
2;915;9050;297;725;1;82;104517;84975;10236;130442;126675;1;1526500;1535549;5.5522380;7.5875140;111.5040250
9;590;13509;572;434;1;139;192688;133973;15748;181229;30918;1;5007730;5021238;7.2361820;4.9232540;288.6796930
6;390;1951;206;391;1;25;40550;37016;2434;21348;5697;1;250390;252340;1.4981950;0.5595740;9.9751370
15;974;15259;262;9155;1;4;30516;53402;16382;199952;299928;1;15258;30516;4.5504730;19.5536230;1.9271420
3;685;10406;333;334;1;148;105513;64627;13284;148849;100062;1;2286182;2296587;3.8956760;5.8062480;142.6321340
11;443;3830;206;767;73;29;38876;33378;5074;52916;50568;1;173486;177315;1.4506660;1.9800720;6.2555740
7;502;14487;71;465;1;94;105544;48149;16476;189211;25455;1;823276;837762;3.3443040;4.0320150;42.4776600
10;972;1315;917;264;1;31;45682;42945;2132;17604;8466;1;357887;359201;2.2447750;0.7331680;19.1218400
1;692;9781;899;5867;1;4;19560;34229;16382;124754;187131;1;9780;19560;1.9402530;9.0787340;1.1267680
20;761;5402;258;5402;1;1;5401;10802;8190;64142;96213;1;5401;10802;0.5527630;4.7479260;0.4971930
15;347;3861;283;2315;1;4;7720;13509;4094;43122;64683;1;3860;7720;0.4618470;2.0548320;0.2507760
18;86;10020;719;6011;1;4;20038;35066;16382;127216;190824;1;10019;20038;0.5148500;3.3544280;0.2847240
17;443;13805;293;8282;1;4;27608;48313;16382;180634;270951;1;13804;27608;2.0666670;10.4073140;1.0217230
2;139;8527;349;684;1;64;102764;91686;10166;116052;118743;1;1656693;1665219;2.4204250;3.0343210;37.5371450
8;166;17369;455;224;1;322;181709;83299;21652;239535;38316;1;5125159;5142527;3.4788500;3.8964960;118.6912390
1;339;14031;987;8417;1;4;28060;49104;16382;183488;275232;1;14030;28060;1.7684410;9.1264760;0.9408860
18;617;17314;368;10388;1;4;34626;60595;32766;238950;358425;1;17313;34626;3.4059800;16.9127610;1.5878110
14;739;5416;110;3248;1;4;10830;18952;8190;64264;96396;1;5415;10830;1.1917390;4.6101250;0.5680860
17;256;17039;131;10223;1;4;34076;59632;32766;236224;354336;1;17038;34076;1.9586030;11.2398930;1.0617550
5;981;3926;478;2;157;4624;46885;12933;5478;48392;13761;1;1048522;1052447;1.6234400;1.5599300;65.1429400
10;136;1137;642;229;1;25;38382;37342;1762;13261;6801;1;249282;250418;0.9349440;0.4081200;5.6262570
6;34;4494;260;2;180;4687;51679;10465;5642;53540;11409;1;737091;741584;0.8741070;0.8346010;9.3120090
5;274;5585;170;2;90;6532;66418;12841;7650;68372;13956;1;643049;648633;1.6511660;1.5155950;23.2555410
8;874;8699;693;2;111;9095;110224;23135;10826;113634;24840;1;3654743;3663441;3.3375410;3.3595260;279.6861950
16;716;757;332;757;1;1;756;1512;1022;6610;9915;1;756;1512;0.0602410;0.4040760;0.0562730
4;266;3647;883;2;146;5003;48006;21267;5876;49079;22038;1;1548498;1552144;1.6559270;1.6745390;56.4021020
9;549;17062;725;220;1;343;205046;109354;20624;235790;40653;1;7921482;7938543;8.0509340;8.7052640;447.3106270
13;474;13956;721;2792;5581;1;44437;58392;16420;322314;273888;1;44437;58392;2.0559450;12.7839660;2.1377650
6;279;17693;320;228;1;313;166438;67164;23268;242771;39294;1;3852404;3870096;4.5018830;5.3305330;149.7908260
20;180;5002;852;5002;1;1;5001;10002;8190;58542;87813;1;5001;10002;0.2047650;1.8595710;0.1951980
8;275;16360;757;211;1;337;199995;109315;19962;225423;40017;1;7761496;7777855;5.4766860;4.5902070;292.1568170
9;968;6584;974;528;1;67;201258;181691;8490;87899;23733;1;3429639;3436222;9.6224940;3.0223060;269.2024490
19;167;8220;281;4931;1;4;16438;28766;16382;106648;159972;1;8219;16438;0.5970280;3.6638710;0.3695470
17;655;4161;524;2495;1;4;8320;14559;8190;49666;74499;1;4160;8320;0.8462000;2.9875050;0.3132970
17;937;12252;664;12252;1;1;12251;24502;16382;155416;233124;1;12251;24502;1.5913380;14.9441060;1.4904930
16;374;16076;921;9644;1;4;32150;56262;16382;210104;315156;1;16075;32150;2.1097990;10.7772190;1.1167620
11;336;11577;898;2;553;14695;265630;177978;19210;270617;182487;1;2045515;2057091;8.3215670;8.5082130;74.4672780
6;537;1200;812;241;1;25;43338;41353;1930;15234;7692;1;297738;298937;1.6361720;0.5478450;12.4311620
7;838;4864;281;2;195;5016;57375;11264;6078;59480;12318;1;873747;878610;1.6715620;1.5914760;48.6551920
2;772;5307;521;1063;1;19;134177;130659;9534;68807;72438;1;1408532;1413838;6.1569910;3.6980540;71.8054440
20;123;8397;620;8397;1;1;8396;16792;16382;108218;162327;1;8396;16792;0.2999090;3.4360970;0.2889590
4;564;237;19;49;1;19;1250;891;320;1828;624;1;4497;4733;0.0757980;0.0955460;0.2401830
1;211;17167;766;17167;1;1;17166;34332;32766;237632;356448;1;17166;34332;0.8013780;8.4740990;0.7647830
16;367;13571;339;8141;1;4;27140;47494;16382;178696;268044;1;13570;27140;1.8674240;9.1965700;0.9745500
6;354;18735;192;241;1;304;163753;57355;24752;258588;39735;1;2512685;2531419;4.2960670;5.8982680;101.6626620
12;433;6469;80;1295;647;1;38882;45350;8350;105239;116457;1;38882;45350;1.6376760;4.6952600;1.5816200
7;817;3213;290;2;1;3384;36730;8416;3884;37711;8907;1;561296;564508;1.2243200;1.0239010;27.2120290
16;824;4737;585;4737;1;1;4736;9472;8190;55938;83907;1;4736;9472;0.4960260;3.9954150;0.4647810
18;381;7176;527;4304;1;4;14350;25112;8190;88104;132156;1;7175;14350;0.9401310;4.4366110;0.4751960
8;181;14713;968;472;1;142;278856;216780;17814;202761;39519;1;8638343;8653055;6.8584340;4.2623110;216.6144870
14;922;8340;554;5003;1;4;16678;29186;16382;107760;161640;1;8339;16678;2.1990630;9.3737190;0.9169760
4;804;4438;259;2;178;6176;56495;18909;7082;57648;19800;1;716188;720625;2.0053050;2.0532330;36.6618650
4;60;8694;181;280;1;148;76008;36387;13184;117722;42591;1;1106962;1115655;0.9545040;1.9481160;16.7166410
6;271;3121;293;2;1;3321;35687;8274;3746;36516;8694;1;536455;539575;0.8364150;0.8058350;19.0531730
13;485;9318;397;1865;2794;1;35161;44478;16414;175496;179136;1;35161;44478;1.6050130;7.7702670;1.5858520
6;572;8426;83;271;1;118;62651;26178;9992;105072;15858;1;518979;527404;1.8990840;2.3154400;25.1954480
6;784;6818;229;547;1;64;84912;62109;8136;84306;14892;1;1033462;1040279;3.4780560;2.1917280;60.8305090
6;165;2119;329;425;1;16;71082;68354;2760;24340;7128;1;376889;379007;1.7155490;0.5762080;9.0159760
4;948;5962;57;478;1;46;39985;22563;9334;75474;25254;1;266161;272122;1.7781360;2.5625980;17.6684720
20;538;9406;557;5642;1;4;18810;32917;16382;120318;180477;1;9405;18810;1.5744080;7.5482840;0.7644010
9;867;18120;899;233;1;322;240680;140193;22482;255250;45939;1;10178646;10196765;9.4738400;7.7640730;874.9346160
13;888;9365;990;1874;3745;1;29828;39192;16414;176322;179943;1;29828;39192;1.8389190;10.9099450;1.8592860
19;913;8843;410;5306;1;4;17684;30946;16382;113328;169992;1;8842;17684;2.4914980;10.4304620;1.1497220
10;148;8600;811;2;109;9111;110162;24447;10834;113540;26136;1;4064028;4072627;2.0373960;2.0280150;88.5796750
16;214;14565;846;8738;1;4;29128;50973;16382;192370;288555;1;14564;29128;1.1627950;6.6772340;0.6200410
18;846;9127;260;9127;1;1;9126;18252;16382;116088;174132;1;9126;18252;1.0492290;9.8008260;1.0184740
14;649;12584;675;7550;1;4;25166;44040;16382;166664;249996;1;12583;25166;2.4248290;11.5096700;1.1514930
13;339;6709;364;2684;3351;1;21372;28080;8210;108611;122469;1;21372;28080;0.9633630;4.2579220;0.8999010
10;557;7398;556;2;119;7717;93108;18868;9042;95734;20181;1;2535743;2543140;2.7669900;2.9599850;127.5783350
13;591;11091;183;2219;4433;1;35319;46409;16418;230630;212610;1;35319;46409;1.8034550;10.8374930;1.8300860
14;862;4819;85;2891;1;4;9636;16862;8190;56552;84828;1;4818;9636;1.1851790;4.2376100;0.4766210
17;345;5123;122;3074;1;4;10244;17926;8190;61448;92172;1;5122;10244;0.6559230;3.0849340;0.3174700
20;250;865;587;518;1;4;1728;3023;1022;7906;11859;1;864;1728;0.0863300;0.3704750;0.0490840
11;102;12516;600;2;401;14943;278946;189610;19410;283815;194076;1;1474093;1486608;5.2954640;5.5726240;32.2005720
8;768;5786;173;464;1;70;57606;37695;6464;68478;11700;1;673850;679635;2.2007790;1.6903230;35.7532670
19;947;15100;814;9059;1;4;30198;52846;16382;198136;297204;1;15099;30198;4.4957960;18.7768610;1.8112290
8;404;15413;345;494;1;142;167937;98472;18398;206759;32067;1;3569301;3584713;5.2207640;4.4259830;162.9160800
14;63;463;349;278;1;4;924;1616;510;3776;5664;1;462;924;0.0208140;0.0969480;0.0115320
17;197;9391;307;5633;1;4;18780;32864;16382;120224;180336;1;9390;18780;0.7317530;4.2862780;0.4073540
4;813;15852;5;509;1;94;95066;32451;24454;228865;90060;1;100147;115998;3.4967120;8.3614860;8.3635300
19;723;2990;74;1793;1;4;5978;10461;4094;32158;48237;1;2989;5978;0.6293230;2.0316570;0.2210670
12;655;10093;380;2020;484;1;111106;121198;16630;199681;189159;1;111106;121198;4.8282080;10.1209810;5.0529600
20;882;9956;995;5972;1;4;19910;34842;16382;126320;189480;1;9955;19910;2.6204270;11.2016720;1.1271960
17;413;15834;254;9500;1;4;31666;55415;16382;207118;310677;1;15833;31666;2.2666920;11.3300370;1.1489730
14;354;13711;657;8225;1;4;27420;47984;16382;179904;269856;1;13710;27420;1.7869790;9.3293960;0.9375290
12;384;415;335;248;206;8;2715;2497;538;4274;5004;1;2697;3111;0.1027140;0.1768090;0.1085190
8;416;4572;960;2;183;5205;58253;18634;6096;59918;19467;1;2226470;2231041;1.7362410;1.6428600;84.3268430
15;345;5190;142;3113;1;4;10378;18161;8190;61974;92961;1;5189;10378;0.6473550;2.9135750;0.3097200
12;933;1155;530;232;116;22;6275;9064;2060;11323;16602;1;13339;14493;0.4249120;0.7800680;0.6159700
7;600;10622;805;341;1;142;178162;133480;13092;141514;29829;1;5155654;5166275;6.9590750;4.0309280;290.4401310
19;457;10545;817;6326;1;4;21088;36903;16382;136002;204003;1;10544;21088;1.5271870;7.6001510;0.7889880
13;147;11740;602;2349;5866;1;37383;49122;16416;243768;224526;1;37383;49122;1.0181470;5.4785210;1.0297840
3;821;6863;952;550;1;64;176819;156582;10768;96582;67140;1;3520410;3527272;7.7670820;4.4414050;225.6825940
2;636;18510;319;594;1;181;176983;130991;20438;280439;284169;1;3453808;3472317;8.7035190;14.1291800;222.6578340
5;708;1081;967;217;1;22;39960;39096;1820;13135;7539;1;255267;256347;1.6792810;0.5673400;11.8588530
9;62;12788;825;410;1;139;219896;166010;15346;172166;33591;1;6429130;6441917;3.6892730;2.7695940;105.5911320
20;305;8806;345;5282;1;4;17610;30817;16382;112886;169329;1;8805;17610;1.0773630;5.5435830;0.5675500
4;278;19187;45;247;1;418;162147;44352;28846;290485;115164;1;693961;713147;3.7879200;7.4719740;26.5780800
4;225;13563;372;435;1;154;144880;83466;20472;195259;77895;1;3256674;3270236;3.3784910;4.5901100;96.3910660
14;309;8145;941;4886;1;4;16288;28503;8190;98018;147027;1;8144;16288;0.9470770;4.5554440;0.4997830
13;889;11614;609;2324;5806;1;36981;48594;16416;241620;222816;1;36981;48594;2.2837480;14.0940230;2.2842030
1;821;15518;816;9311;1;4;31034;54309;16382;204062;306093;1;15517;31034;5.1422780;17.6011680;1.6892490
10;817;3566;168;2;1;3639;39204;7525;4160;40240;8043;1;397049;400614;1.1659840;1.0363110;20.5722470
17;694;6086;730;3650;1;4;12170;21297;8190;71318;106977;1;6085;12170;1.1819810;4.9383520;0.5426320
14;551;5738;702;3443;1;4;11474;20079;8190;67854;101781;1;5737;11474;0.9216360;3.9951930;0.4209600
2;492;10432;595;836;1;73;164846;142326;19182;154928;156567;1;3359336;3369767;6.5268950;6.9770220;151.5550050
12;413;13251;721;2651;634;40;212344;125160;16732;294483;257196;1;288097;301347;7.1543970;11.0695110;10.9386730
16;674;6937;814;6937;1;1;6936;13872;8190;84106;126159;1;6936;13872;0.6374650;5.6878290;0.6132240
11;592;17279;135;1384;63;91;333110;136001;21128;455916;275706;1;573371;590649;11.9667680;18.5064450;23.2803250
2;84;4942;762;2;198;6254;67538;65170;7584;68866;66498;1;1745690;1750631;1.5107040;1.6552120;31.5679810
11;308;10885;893;2;523;14531;219294;167924;18982;224157;172371;1;1894802;1905686;7.3399520;7.3445790;70.9256690
18;879;16172;805;16172;1;1;16171;32342;16382;211224;316836;1;16171;32342;2.0188970;19.1559290;1.8136730
19;830;3755;433;2252;1;4;7508;13138;4094;41872;62808;1;3754;7508;0.8206560;2.9028830;0.3308660
8;290;10215;427;328;1;142;121708;76746;12432;132702;23973;1;2787677;2797891;3.5079470;2.5886960;101.6417230
12;668;10076;83;2016;481;1;60593;70668;16630;199437;188910;1;60593;70668;2.8814910;9.6996700;2.8877370
14;926;5626;772;3374;1;4;11250;19687;8190;66030;99045;1;5625;11250;1.4015220;5.8270640;0.6481000
11;412;17498;779;1401;63;86;405925;213560;20808;455749;280470;1;2768216;2785713;13.2487970;15.2770500;109.0901600
19;947;17041;254;10223;1;4;34080;59639;32766;236258;354387;1;17040;34080;4.9805680;22.9717170;2.1438650
18;916;16689;298;10013;1;4;33376;58407;32766;232258;348387;1;16688;33376;4.5586300;21.2686710;1.9415390
8;64;17225;597;222;1;349;195685;97273;20816;236923;39084;1;6708347;6725571;3.0964660;3.8541090;107.4639980
11;446;9702;174;2;466;1;389481;399182;10392;198225;142341;1;389481;399182;14.3052670;6.7915190;14.1711380
3;948;17222;4;552;1;118;108237;44781;25598;276563;177243;1;94961;112182;5.1984510;12.5195560;8.8552600
18;381;10975;749;6584;1;4;21948;38408;16382;140576;210864;1;10974;21948;1.4834540;7.6952680;0.7780670
17;884;1548;997;929;1;4;3094;5414;2046;15928;23892;1;1547;3094;0.2520670;1.0186130;0.1252000
16;867;12765;546;7658;1;4;25528;44673;16382;168218;252327;1;12764;25528;3.3058400;15.3616900;1.3932920
19;306;16745;640;10046;1;4;33488;58603;32766;232714;349071;1;16744;33488;2.0536310;11.5838100;1.1322180
6;851;10796;376;347;1;145;121865;73594;13248;140793;24624;1;2599110;2609905;4.7518390;4.0608870;199.8620410
3;821;12112;790;389;1;163;166562;116222;17142;179795;124845;1;5700641;5712752;7.0621780;8.0287240;420.2288910
6;317;13263;676;426;1;145;202728;145753;16542;178992;33858;1;5634632;5647894;6.3738780;4.1535370;218.5000840
15;65;17682;371;17682;1;1;17681;35362;32766;244326;366489;1;17681;35362;0.4203250;5.8471060;0.4057340
2;591;4810;463;2;193;5440;62056;61396;5942;62556;61896;1;1121517;1126326;3.0119610;2.8324980;56.7175780
3;874;6645;155;533;1;49;71328;50384;10432;94276;58194;1;704182;710826;3.1120540;3.8531540;46.2429020
4;724;542;168;110;1;22;8803;7977;822;5667;2511;1;45643;46184;0.4248740;0.2122540;2.0027190
4;832;12349;498;396;1;151;155843;100525;18322;179394;71022;1;3941708;3954056;6.3524240;6.5808130;290.8305150
9;577;3484;732;2;1;3976;42070;13954;4666;43340;14589;1;1280307;1283790;1.3564000;1.3272410;55.1535840
9;816;15317;134;492;1;112;128292;62719;17792;204867;28128;1;1428484;1443800;4.8820690;5.5828710;114.5670200
16;150;15071;541;9041;1;4;30140;52744;16382;197920;296880;1;15070;30140;1.0642740;6.1279150;0.5698050
10;155;16213;957;520;1;142;312608;243123;19782;225614;42585;1;9562959;9579171;6.8977100;3.9481970;224.8602240
7;133;11900;891;382;1;148;221673;170556;14480;162003;33216;1;6373012;6384911;4.4442380;3.1615490;133.0092340
15;928;7125;997;4274;1;4;14248;24933;8190;85746;128619;1;7124;14248;1.8249300;7.4876400;0.8333860
13;818;6417;878;2568;3206;1;20438;26854;8214;104168;117510;1;20438;26854;1.2055490;6.3274360;1.1944790
17;82;8824;900;5294;1;4;17646;30880;16382;113000;169500;1;8823;17646;0.4836110;3.2115760;0.2439640
2;206;3264;879;654;1;28;108405;105577;4814;40171;41634;1;1165811;1169074;2.7679720;1.2155260;31.6456260
14;957;5972;919;5972;1;1;5971;11942;8190;70256;105384;1;5971;11942;0.7332840;6.1539570;0.7058670
1;193;16776;746;10064;1;4;33550;58712;32766;233128;349692;1;16775;33550;1.2923270;7.8958140;0.6824350
19;388;13736;827;8240;1;4;27470;48072;16382;180104;270156;1;13735;27470;1.8929630;12.3842410;1.3233750
16;788;2265;208;1358;1;4;4528;7923;4094;24330;36495;1;2264;4528;0.4537230;1.4974890;0.1716130
17;535;3504;107;2102;1;4;7006;12260;4094;38848;58272;1;3503;7006;0.5737160;2.0461560;0.2355480
19;527;14868;256;8921;1;4;29734;52034;16382;196208;294312;1;14867;29734;2.5515770;11.7089740;1.1777420
4;103;15116;444;485;1;145;176963;110822;22968;221267;90216;1;4348146;4363261;3.2957690;4.2321850;85.7506720
18;767;14692;292;14692;1;1;14691;29382;16382;193776;290664;1;14691;29382;1.5869460;19.4038460;1.4944980
15;856;10684;203;6410;1;4;21366;37390;16382;137208;205812;1;10683;21366;2.6601540;12.0465180;1.2895400
8;262;5277;140;424;1;61;58353;37357;6022;66299;10515;1;508186;513462;1.7946150;1.3874320;17.8145590
19;954;882;721;882;1;1;881;1762;1022;8006;12009;1;881;1762;0.0784630;0.5553150;0.0728790
1;724;9030;448;5417;1;4;18058;31601;16382;115222;172833;1;9029;18058;1.9118160;8.3168760;0.8636840
1;982;10265;260;6158;1;4;20528;35923;16382;133258;199887;1;10264;20528;3.1817110;12.9255180;1.3248480
18;312;4021;583;2411;1;4;8040;14069;4094;44498;66747;1;4020;8040;0.5264320;2.0046410;0.2490840
20;33;14945;131;8966;1;4;29888;52303;16382;196834;295251;1;14944;29888;0.6037890;4.0885430;0.3183930
8;788;14051;927;451;1;145;269639;209130;17164;193035;38037;1;8010372;8024422;11.3301790;5.7534160;609.8113170
16;377;19671;314;11801;1;4;39340;68844;32766;270072;405108;1;19670;39340;2.6755900;14.2262180;1.3815270
10;337;11934;912;383;1;157;212221;159345;14254;162971;33093;1;6519503;6531436;6.8469250;3.5453740;267.2415940
6;697;8273;460;2;105;8741;104268;19598;10448;107567;21291;1;2401525;2409797;2.8876890;2.7965320;137.0320800
10;243;5822;266;467;1;64;79594;60615;6884;70884;13437;1;1005809;1011630;2.1007320;1.3370470;26.1522730
16;801;7539;847;4523;1;4;15076;26382;8190;91464;137196;1;7538;15076;1.6967840;7.9574910;0.7846820
4;658;17349;119;223;1;382;143968;44486;26586;253729;102354;1;1473681;1491029;4.6997170;8.6242790;97.8891380
9;633;14167;271;455;1;139;139571;76077;16344;186578;27942;1;2573081;2587247;5.0533010;4.6251900;160.2810240
15;315;5559;736;3335;1;4;11116;19452;8190;65496;98244;1;5558;11116;0.6479600;3.0760110;0.3456630
19;379;18034;736;10820;1;4;36066;63115;32766;248134;372201;1;18033;36066;2.4533700;13.6469050;1.3520760
6;539;5742;790;461;1;61;160406;144523;7564;73907;20490;1;2508773;2514514;6.7375360;2.3123140;111.2715220
3;957;5198;992;417;1;64;148476;136155;7214;69801;49422;1;2660999;2666196;6.7814740;3.2284900;179.1132410
16;135;15021;760;9011;1;4;30040;52569;16382;197530;296295;1;15020;30040;0.9709760;5.7983760;0.5611730
2;200;12186;447;976;1;70;164886;146573;20156;174255;180192;1;3003684;3015869;4.2345830;5.5166060;70.7163850
4;888;6237;276;500;1;61;91661;70265;9726;84528;29730;1;1101425;1107661;4.0441820;3.0350120;71.3490800
8;863;13903;112;446;1;112;111817;51277;16532;184855;26022;1;1098262;1112164;4.2767830;4.9531700;85.1982900
14;481;15675;169;9404;1;4;31348;54858;16382;205680;308520;1;15674;31348;2.4426780;11.8862770;1.2225270
2;620;18956;145;608;1;223;173788;116073;20502;293782;289701;1;1665008;1683963;8.2195630;16.5776270;103.8416560
11;340;15402;417;1234;70;86;304876;147491;20376;384552;238206;1;1295936;1311337;8.4922900;11.7959360;47.1802160
17;658;5660;858;3395;1;4;11318;19806;8190;67224;100836;1;5659;11318;1.0447300;4.4188830;0.4778730
20;398;15396;990;9236;1;4;30790;53882;16382;202992;304488;1;15395;30790;2.1251070;11.0201380;1.1023000
4;911;13127;949;422;1;136;256798;200897;19666;196265;82593;1;7462126;7475252;11.3039910;7.8581080;637.1144990
16;955;7727;825;7727;1;1;7726;15452;8190;93984;140976;1;7726;15452;1.3946900;11.2728850;0.9351480
10;720;17098;211;220;1;301;151498;55231;21382;231423;34629;1;2516706;2533803;4.9233760;6.2083870;187.5816540
14;603;7231;262;4337;1;4;14460;25304;8190;88448;132672;1;7230;14460;1.3450490;5.5814680;0.5860770
13;300;7919;664;3168;3956;1;25221;33139;8216;135311;143364;1;25221;33139;1.1095320;5.1464180;1.0716260
14;127;19659;746;11795;1;4;39316;68802;32766;270000;405000;1;19658;39316;1.4512920;13.3608210;1.1272210
17;656;4898;508;2939;1;4;9794;17139;8190;57574;86361;1;4897;9794;0.9016360;3.5972500;0.3949770
16;349;15529;672;9317;1;4;31056;54347;16382;204170;306255;1;15528;31056;2.0941930;10.8271500;1.0953820
13;825;15546;702;3110;6217;1;39418;54963;16426;375320;306165;1;39418;54963;2.5541860;20.9352850;2.6137000
13;334;12261;1;2453;6126;1;12260;24520;16432;461570;233055;1;12260;24520;0.8412460;13.3702290;0.8097690
2;737;7656;813;614;1;73;136104;115038;10018;112406;108096;1;3114834;3122489;5.9503680;5.5579410;177.4182140
13;782;5261;313;2104;2626;1;16764;22024;8212;78423;93756;1;16764;22024;1.0198560;4.8943000;0.9454740
11;795;16117;131;1291;73;92;303750;131019;20602;414420;257655;1;521341;537457;12.2055660;17.9141980;25.2160450
11;292;14675;885;1175;62;84;318663;185162;20086;350440;229866;1;2606175;2620849;9.0916100;10.6550210;94.6155630
19;167;18857;254;18857;1;1;18856;37712;32766;259978;389967;1;18856;37712;0.8480880;9.0341570;0.7712430
15;509;15266;861;9158;1;4;30530;53427;16382;200038;300057;1;15265;30530;2.4380820;11.6291950;1.2327400
19;609;16517;169;16517;1;1;16516;33032;32766;230546;345819;1;16516;33032;1.5211000;16.0831590;1.4409680
20;754;1863;716;1118;1;4;3724;6516;2046;18968;28452;1;1862;3724;0.2974160;1.1523090;0.1380580
18;531;12965;681;7778;1;4;25928;45373;16382;170866;256299;1;12964;25928;2.4848500;10.2419700;1.0481310
